,x,,,
5097,7.15895725,,,
5098,7.066674157,,,
5099,11.9349583,,,
5100,7.472382834,,,
5101,9.859969887,,,
5102,4.263146039,,,
5103,12.59098912,,,
5104,8.788638541,,,
5105,9.554510962,,,
5106,6.034500455,,,
5107,12.36853802,,,
5108,11.20062241,,,
5109,8.561355217,,,
5110,8.85591408,,,
5111,10.41251915,,,
5112,8.173914114,,,
5113,13.17434212,,,
5114,9.582195778,,,
5115,13.25253747,,,
5116,6.146877181,,,
5117,14.67319649,,,
5118,12.03213881,,,
5119,11.5751504,,,
5120,10.25907353,,,
5121,6.016613547,,,
5122,5.297077263,,,
5123,10.68966889,,,
5124,9.727735582,,,
5125,10.92443524,,,
5126,10.29802824,,,
5127,7.148422555,,,
5128,10.70602744,,,
5129,12.52418267,,,
5130,10.57616392,,,
5131,7.760212715,,,
5132,9.720059662,,,
5133,11.26390776,,,
5134,10.06761412,,,
5135,10.15229997,,,
5136,5.960062347,,,
5137,10.73765101,,,
5138,12.57964911,,,
5139,4.61499833,,,
5140,9.576214813,,,
5141,9.130257425,,,
5142,8.585195518,,,
5143,10.66419551,,,
5144,9.242957945,,,
5145,11.99113388,,,
5146,9.473548785,,,
5147,6.580475868,,,
5148,9.502082434,,,
5149,11.02806459,,,
5150,12.71685879,,,
5151,7.845097862,,,
5152,8.726670173,,,
5153,8.359214585,,,
5154,10.94325278,,,
5155,9.820522122,,,
5156,8.275832789,,,
5157,11.68387943,,,
5158,10.44203432,,,
5159,7.436343662,,,
5160,10.3522049,,,
5161,11.33584555,,,
5162,6.53653562,,,
5163,7.609961441,,,
5164,9.756566098,,,
5165,13.28779669,,,
5166,9.920672087,,,
5167,6.217470092,,,
5168,9.559517349,,,
5169,11.13294209,,,
5170,8.118305646,,,
5171,10.13280463,,,
5172,8.224950078,,,
5173,7.821230183,,,
5174,11.19239013,,,
5175,7.393828297,,,
5176,13.05038273,,,
5177,6.130551999,,,
5178,9.438676218,,,
5179,14.25868935,,,
5180,12.1818759,,,
5181,9.925014271,,,
5182,11.52646966,,,
5183,7.179825471,,,
5184,9.461494771,,,
5185,12.27264429,,,
5186,9.610615781,,,
5187,9.968705212,,,
5188,8.54476698,,,
5189,6.571441342,,,
5190,13.83623031,,,
5191,12.23000266,,,
5192,7.764819493,,,
5193,12.04528747,,,
5194,13.50020007,,,
5195,10.55159903,,,
5196,9.586314668,,,
5197,9.45619272,,,
5198,7.344180697,,,
5199,9.589134704,,,
5200,9.939602499,,,
5201,12.21005057,,,
5202,11.56288109,,,
5203,8.18859985,,,
5204,6.555642003,,,
5205,10.13703428,,,
5206,9.072575815,,,
5207,11.78267879,,,
5208,10.01154123,,,
5209,6.709023082,,,
5210,7.849522032,,,
5211,12.45405487,,,
5212,7.729162451,,,
5213,10.53614478,,,
5214,11.97111264,,,
5215,8.253779273,,,
5216,6.511661076,,,
5217,5.979647442,,,
5218,5.52462368,,,
5219,10.6139034,,,
5220,11.18071349,,,
5221,12.17773837,,,
5222,11.2734915,,,
5223,10.93659881,,,
5224,10.60980316,,,
5225,8.221325382,,,
5226,10.61383275,,,
5227,13.73292609,,,
5228,11.66622843,,,
5229,8.413162261,,,
5230,7.547668011,,,
5231,9.569128165,,,
5232,8.628397321,,,
5233,8.381541556,,,
5234,10.81145431,,,
5235,7.917321499,,,
5236,10.87224345,,,
5237,8.35089519,,,
5238,8.888731035,,,
5239,12.2904827,,,
5240,10.49835416,,,
5241,7.009842254,,,
5242,7.02168508,,,
5243,7.040964142,,,
5244,8.705375088,,,
5245,10.63516897,,,
5246,10.04588106,,,
5247,5.288273101,,,
5248,10.22161878,,,
5249,12.91073065,,,
5250,10.68341157,,,
5251,6.795588867,,,
5252,10.13042681,,,
5253,6.325154209,,,
5254,6.091011471,,,
5255,13.40898378,,,
5256,11.9260125,,,
5257,8.007153853,,,
5258,11.92432339,,,
5259,7.422027496,,,
5260,9.162622057,,,
5261,4.734819925,,,
5262,9.218681873,,,
5263,8.710345972,,,
5264,11.88208249,,,
5265,7.948998679,,,
5266,8.342726657,,,
5267,7.809781889,,,
5268,11.37507569,,,
5269,8.378375424,,,
5270,10.82990221,,,
5271,10.76355168,,,
5272,12.08465255,,,
5273,8.167046471,,,
5274,7.823712774,,,
5275,9.699606568,,,
5276,10.23418732,,,
5277,10.27051231,,,
5278,7.862596015,,,
5279,8.455560028,,,
5280,10.32682939,,,
5281,11.05080509,,,
5282,8.5960355,,,
5283,8.502371053,,,
5284,11.97383708,,,
5285,11.89887014,,,
5286,11.37625524,,,
5287,7.259940823,,,
5288,10.02372967,,,
5289,8.714961444,,,
5290,5.817662786,,,
5291,11.5048573,,,
5292,9.440142081,,,
5293,10.75492751,,,
5294,9.407095062,,,
5295,9.16066692,,,
5296,7.827703161,,,
5297,11.42882891,,,
5298,8.278710466,,,
5299,6.367915271,,,
5300,12.45309625,,,
5301,6.748916248,,,
5302,11.93563336,,,
5303,9.679426266,,,
5304,9.67658801,,,
5305,8.035608526,,,
5306,11.6258287,,,
5307,12.58373358,,,
5308,8.157001736,,,
5309,12.37094373,,,
5310,7.465654019,,,
5311,12.22715265,,,
5312,12.00057756,,,
5313,7.748393082,,,
5314,10.91480898,,,
5315,11.31745999,,,
5316,6.897356292,,,
5317,15.83030663,,,
5318,8.056672705,,,
5319,8.453462041,,,
5320,9.326480223,,,
5321,6.979389389,,,
5322,10.03993646,,,
5323,6.518858485,,,
5324,9.593409738,,,
5325,9.694434005,,,
5326,8.779170406,,,
5327,8.858506393,,,
5328,8.795334134,,,
5329,8.128001634,,,
5330,5.718086777,,,
5331,8.440633037,,,
5332,9.712807661,,,
5333,12.57231586,,,
5334,12.71986108,,,
5335,15.43846401,,,
5336,5.366827118,,,
5337,9.538756216,,,
5338,8.609003843,,,
5339,9.767672,,,
5340,5.799695674,,,
5341,9.565180096,,,
5342,9.665291085,,,
5343,8.142398684,,,
5344,6.617714722,,,
5345,8.980826805,,,
5346,10.31185176,,,
5347,10.15867459,,,
5348,10.07746682,,,
5349,11.02763334,,,
5350,8.276781471,,,
5351,4.046670324,,,
5352,9.437891957,,,
5353,14.01093731,,,
5354,9.621936159,,,
5355,12.14414398,,,
5356,11.73806814,,,
5357,7.928579527,,,
5358,7.419998191,,,
5359,9.824371315,,,
5360,9.088107519,,,
5361,8.864355758,,,
5362,8.68952127,,,
5363,8.892324514,,,
5364,7.005346215,,,
5365,11.5849787,,,
5366,11.28462194,,,
5367,10.27598152,,,
5368,8.691260382,,,
5369,11.90499858,,,
5370,10.78946201,,,
5371,8.177252989,,,
5372,10.96009322,,,
5373,9.979136385,,,
5374,11.37469581,,,
5375,9.052402031,,,
5376,6.596810346,,,
5377,9.069069592,,,
5378,7.503568864,,,
5379,11.15930639,,,
5380,10.61330284,,,
5381,6.843166265,,,
5382,12.15040552,,,
5383,11.18698554,,,
5384,11.77851858,,,
5385,10.84715022,,,
5386,11.14361662,,,
5387,10.28020825,,,
5388,9.980215911,,,
5389,10.20137316,,,
5390,11.43138332,,,
5391,8.043486968,,,
5392,11.36190366,,,
5393,8.175404524,,,
5394,9.898446733,,,
5395,9.683866018,,,
5396,6.40696308,,,
5397,9.427677841,,,
5398,13.53505761,,,
5399,12.39997816,,,
5400,9.71994188,,,
5401,9.658539726,,,
5402,8.593354484,,,
5403,9.822088017,,,
5404,11.89799502,,,
5405,7.163328337,,,
5406,7.06428604,,,
5407,8.310421442,,,
5408,8.612278494,,,
5409,9.366373062,,,
5410,9.186857395,,,
5411,9.992171259,,,
5412,10.99077052,,,
5413,9.752711796,,,
5414,10.1442706,,,
5415,6.126806555,,,
5416,8.347523172,,,
5417,8.780463089,,,
5418,8.072706934,,,
5419,10.7308747,,,
5420,10.15164369,,,
5421,8.722273524,,,
5422,11.07641434,,,
5423,9.778618553,,,
5424,11.13750419,,,
5425,11.76762111,,,
5426,8.685854327,,,
5427,9.764634315,,,
5428,8.962188656,,,
5429,11.31952432,,,
5430,11.31285506,,,
5431,8.6599185,,,
5432,6.686124631,,,
5433,8.699128082,,,
5434,12.10139102,,,
5435,11.75546466,,,
5436,12.52685998,,,
5437,8.752908471,,,
5438,11.22102375,,,
5439,6.634029939,,,
5440,8.771903613,,,
5441,9.76082647,,,
5442,7.115847193,,,
5443,7.915334263,,,
5444,10.70518442,,,
5445,8.739696711,,,
5446,6.713486856,,,
5447,7.589590303,,,
5448,9.518461166,,,
5449,9.067247509,,,
5450,6.151757729,,,
5451,14.50669199,,,
5452,8.299929528,,,
5453,10.73427637,,,
5454,10.19621151,,,
5455,8.969058251,,,
5456,5.563480972,,,
5457,11.85939391,,,
5458,8.334167712,,,
5459,8.886752974,,,
5460,8.923556346,,,
5461,16.36070141,,,
5462,8.157001736,,,
5463,5.974978692,,,
5464,11.37029224,,,
5465,10.72407545,,,
5466,7.859856456,,,
5467,9.636664247,,,
5468,12.56470374,,,
5469,8.192404085,,,
5470,6.549172461,,,
5471,12.42634853,,,
5472,8.986195908,,,
5473,10.02201976,,,
5474,8.498672921,,,
5475,9.224274434,,,
5476,7.119417377,,,
5477,13.3192854,,,
5478,10.51299093,,,
5479,8.924448099,,,
5480,11.55072869,,,
5481,8.414808336,,,
5482,12.94044397,,,
5483,7.777305753,,,
5484,9.745371694,,,
5485,6.005417917,,,
5486,7.238143868,,,
5487,11.1944376,,,
5488,8.940911853,,,
5489,7.564524053,,,
5490,12.51758456,,,
5491,6.801132143,,,
5492,10.41756027,,,
5493,11.19570665,,,
5494,10.49083615,,,
5495,9.791150465,,,
5496,11.5819855,,,
5497,7.944615352,,,
5498,12.24700466,,,
5499,6.52229614,,,
5500,10.67392525,,,
5501,6.612759546,,,
5502,8.373362932,,,
5503,11.21239778,,,
5504,8.316945528,,,
5505,10.51455937,,,
5506,8.846433539,,,
5507,7.600215612,,,
5508,9.907866546,,,
5509,9.476198576,,,
5510,6.516395636,,,
5511,11.08604964,,,
5512,4.43460298,,,
5513,10.36102619,,,
5514,10.49253713,,,
5515,6.504615632,,,
5516,12.36985816,,,
5517,7.023933565,,,
5518,7.637329751,,,
5519,8.875332802,,,
5520,11.73144678,,,
5521,9.935730946,,,
5522,7.074369875,,,
5523,10.45614012,,,
5524,9.089703819,,,
5525,12.72408096,,,
5526,8.213337303,,,
5527,5.0014493,,,
5528,11.77514363,,,
5529,9.801676857,,,
5530,10.79255829,,,
5531,10.36784038,,,
5532,9.098583002,,,
5533,8.729906126,,,
5534,8.580343732,,,
5535,5.233406567,,,
5536,7.036914611,,,
5537,11.18935624,,,
5538,10.52100633,,,
5539,14.09648332,,,
5540,7.341443197,,,
5541,10.61579648,,,
5542,9.532952326,,,
5543,10.861224,,,
5544,8.911257014,,,
5545,8.792039046,,,
5546,8.500834703,,,
5547,7.642949053,,,
5548,8.34144431,,,
5549,10.41626108,,,
5550,9.663844374,,,
5551,7.806184796,,,
5552,9.686852765,,,
5553,13.37815877,,,
5554,12.53243909,,,
5555,13.48410393,,,
5556,11.09342356,,,
5557,11.84578932,,,
5558,12.78142967,,,
5559,8.460582518,,,
5560,10.10366633,,,
5561,10.32116231,,,
5562,11.23200764,,,
5563,7.461680469,,,
5564,9.773841963,,,
5565,8.463227262,,,
5566,9.693000535,,,
5567,8.724291289,,,
5568,11.02325702,,,
5569,7.766905559,,,
5570,6.368172395,,,
5571,9.766378894,,,
5572,6.60119537,,,
5573,10.18862089,,,
5574,6.481146627,,,
5575,9.454146712,,,
5576,8.235559035,,,
5577,12.11790824,,,
5578,7.289446803,,,
5579,8.568831541,,,
5580,12.17528591,,,
5581,8.755212259,,,
5582,10.259733,,,
5583,10.82162649,,,
5584,9.757764987,,,
5585,10.53116533,,,
5586,5.954087487,,,
5587,10.01028199,,,
5588,8.566691346,,,
5589,10.52858526,,,
5590,11.65846437,,,
5591,11.78901208,,,
5592,7.685841877,,,
5593,8.929986219,,,
5594,10.83405069,,,
5595,9.738435209,,,
5596,11.20253204,,,
5597,12.15891136,,,
5598,14.01653482,,,
5599,10.47571477,,,
5600,11.72983689,,,
5601,12.01257628,,,
5602,10.47086546,,,
5603,6.36410097,,,
5604,11.0900509,,,
5605,10.11030394,,,
5606,9.155606629,,,
5607,11.48255028,,,
5608,10.83133891,,,
5609,11.2002198,,,
5610,11.15225085,,,
5611,10.18069305,,,
5612,10.02676479,,,
5613,8.605159438,,,
5614,6.769563077,,,
5615,7.241491218,,,
5616,8.328844511,,,
5617,10.48914048,,,
5618,8.108717312,,,
5619,11.1224231,,,
5620,9.438871171,,,
5621,10.77670949,,,
5622,11.61156666,,,
5623,8.923593565,,,
5624,7.269961689,,,
5625,11.95617748,,,
5626,12.0930803,,,
5627,11.24761056,,,
5628,11.56159637,,,
5629,11.69308925,,,
5630,8.982129835,,,
5631,7.254370257,,,
5632,10.22125675,,,
5633,9.649581091,,,
5634,9.476296044,,,
5635,11.08417921,,,
5636,10.80253059,,,
5637,12.21387562,,,
5638,7.849945988,,,
5639,8.309783997,,,
5640,7.900499531,,,
5641,4.828563195,,,
5642,10.7273375,,,
5643,11.58051953,,,
5644,7.230203928,,,
5645,11.64571891,,,
5646,11.57748923,,,
5647,9.532563539,,,
5648,9.209708609,,,
5649,9.320989039,,,
5650,10.92931303,,,
5651,9.756903614,,,
5652,7.639969254,,,
5653,10.73328895,,,
5654,7.203989924,,,
5655,8.77313769,,,
5656,12.96646761,,,
5657,10.57977803,,,
5658,8.924003868,,,
5659,12.24024624,,,
5660,7.003093386,,,
5661,8.576322136,,,
5662,10.36857877,,,
5663,4.850825254,,,
5664,9.568432642,,,
5665,10.69101646,,,
5666,11.59679668,,,
5667,7.204336914,,,
5668,10.73009588,,,
5669,10.36296037,,,
5670,9.034163995,,,
5671,9.182929677,,,
5672,9.05098442,,,
5673,11.2172134,,,
5674,7.442736471,,,
5675,10.21397375,,,
5676,5.924357191,,,
5677,7.516164262,,,
5678,8.962006351,,,
5679,14.73915834,,,
5680,6.646721775,,,
5681,8.41588954,,,
5682,9.559188544,,,
5683,8.633640124,,,
5684,9.451986047,,,
5685,5.69237009,,,
5686,5.287969603,,,
5687,8.231274534,,,
5688,7.780480701,,,
5689,11.60095356,,,
5690,11.23008711,,,
5691,12.01595993,,,
5692,10.59726196,,,
5693,11.72396734,,,
5694,11.77402926,,,
5695,10.13185223,,,
5696,11.04781002,,,
5697,6.790491927,,,
5698,11.7648451,,,
5699,9.50673529,,,
5700,10.90436578,,,
5701,11.48483794,,,
5702,12.18820976,,,
5703,8.35769997,,,
5704,9.73197612,,,
5705,7.812818561,,,
5706,10.15875785,,,
5707,10.63655845,,,
5708,11.13356872,,,
5709,8.757048531,,,
5710,9.104222646,,,
5711,12.21612186,,,
5712,8.671049051,,,
5713,9.191055587,,,
5714,12.43301587,,,
5715,8.507524143,,,
5716,9.869516746,,,
5717,10.23097206,,,
5718,6.394912476,,,
5719,12.50505192,,,
5720,6.231400496,,,
5721,10.05643074,,,
5722,10.02991287,,,
5723,9.242183432,,,
5724,6.76312092,,,
5725,8.059833856,,,
5726,10.5422136,,,
5727,10.54012883,,,
5728,9.073119649,,,
5729,7.509094763,,,
5730,6.234454742,,,
5731,10.27704541,,,
5732,8.494646229,,,
5733,9.529345077,,,
5734,12.1844386,,,
5735,9.609546085,,,
5736,10.11963784,,,
5737,8.856374935,,,
5738,10.68094994,,,
5739,14.98246247,,,
5740,10.07369156,,,
5741,8.076373801,,,
5742,6.676755783,,,
5743,5.471299072,,,
5744,9.600874898,,,
5745,9.790419844,,,
5746,12.38067504,,,
5747,11.70088135,,,
5748,10.4135986,,,
5749,12.52919897,,,
5750,9.599570101,,,
5751,10.32501344,,,
5752,10.53670834,,,
5753,10.07599831,,,
5754,7.472290417,,,
5755,10.22273392,,,
5756,11.69887804,,,
5757,7.645484296,,,
5758,9.572434406,,,
5759,12.03960089,,,
5760,11.69784871,,,
5761,6.795839013,,,
5762,4.622462664,,,
5763,13.07847695,,,
5764,15.0104285,,,
5765,3.525512991,,,
5766,8.103517144,,,
5767,10.06971629,,,
5768,9.802300191,,,
5769,11.09733398,,,
5770,9.572003648,,,
5771,6.977317556,,,
5772,8.212358209,,,
5773,11.06643553,,,
5774,9.143889672,,,
5775,11.69309755,,,
5776,12.12706923,,,
5777,8.597707513,,,
5778,8.759265499,,,
5779,9.036993698,,,
5780,8.904194825,,,
5781,8.90999956,,,
5782,12.17783998,,,
5783,10.17934476,,,
5784,10.16693248,,,
5785,6.972594643,,,
5786,11.0582298,,,
5787,10.21340071,,,
5788,8.466408716,,,
5789,10.87122926,,,
5790,9.210252604,,,
5791,10.13679554,,,
5792,12.188909,,,
5793,8.13902311,,,
5794,12.33659178,,,
5795,7.50460994,,,
5796,11.13861018,,,
5797,5.900292396,,,
5798,9.563058195,,,
5799,8.235000688,,,
5800,11.576788,,,
5801,6.611771532,,,
5802,8.737025146,,,
5803,10.10265623,,,
5804,12.6130311,,,
5805,5.074417393,,,
5806,9.601173413,,,
5807,10.6830855,,,
5808,9.636645252,,,
5809,8.406394388,,,
5810,7.075435897,,,
5811,7.657785946,,,
5812,7.504024554,,,
5813,9.617945708,,,
5814,9.210133565,,,
5815,10.24842489,,,
5816,11.46872549,,,
5817,11.68757963,,,
5818,6.316308012,,,
5819,13.21155031,,,
5820,14.11850849,,,
5821,11.06218577,,,
5822,8.238697142,,,
5823,10.33499175,,,
5824,10.69996366,,,
5825,9.250524434,,,
5826,7.159966726,,,
5827,7.254358518,,,
5828,9.183529212,,,
5829,7.949212412,,,
5830,9.495558452,,,
5831,9.394478298,,,
5832,7.111954224,,,
5833,12.38947456,,,
5834,10.47927397,,,
5835,9.492085992,,,
5836,6.828701407,,,
5837,9.258230529,,,
5838,8.959182703,,,
5839,8.900761173,,,
5840,11.36149057,,,
5841,12.4653103,,,
5842,9.269796925,,,
5843,9.301166968,,,
5844,11.25723955,,,
5845,10.95649882,,,
5846,8.965154928,,,
5847,12.72860909,,,
5848,6.976358049,,,
5849,12.45116782,,,
5850,9.61235065,,,
5851,12.21081542,,,
5852,9.722901378,,,
5853,10.47922411,,,
5854,10.93646799,,,
5855,7.591513784,,,
5856,7.252455022,,,
5857,9.477710838,,,
5858,11.34858106,,,
5859,6.635623732,,,
5860,12.0736496,,,
5861,10.387266,,,
5862,12.48306031,,,
5863,11.7543085,,,
5864,7.26066411,,,
5865,6.638534603,,,
5866,15.02737204,,,
5867,11.50288065,,,
5868,8.82374587,,,
5869,8.647485985,,,
5870,10.05753576,,,
5871,10.64536303,,,
5872,12.56723464,,,
5873,12.35808797,,,
5874,6.548716414,,,
5875,9.542539739,,,
5876,10.06789331,,,
5877,6.683389398,,,
5878,8.895738008,,,
5879,11.16567414,,,
5880,9.520967073,,,
5881,9.475592259,,,
5882,10.94596174,,,
5883,8.407323613,,,
5884,5.958857824,,,
5885,10.20272127,,,
5886,8.82691024,,,
5887,8.445969351,,,
5888,13.2304631,,,
5889,11.17782207,,,
5890,12.41351025,,,
5891,10.77969925,,,
5892,8.117588393,,,
5893,8.161604179,,,
5894,6.636653593,,,
5895,8.647440523,,,
5896,8.008318717,,,
5897,7.423243091,,,
5898,11.6911494,,,
5899,7.436131398,,,
5900,9.333985407,,,
5901,6.644058186,,,
5902,10.45548745,,,
5903,7.361464192,,,
5904,11.1624182,,,
5905,9.919420562,,,
5906,9.001001562,,,
5907,9.952714823,,,
5908,8.024411875,,,
5909,8.621986374,,,
5910,7.949946931,,,
5911,7.646741352,,,
5912,8.949066948,,,
5913,7.931956306,,,
5914,16.02566211,,,
5915,7.516046689,,,
5916,10.00735142,,,
5917,8.692398025,,,
5918,6.769723504,,,
5919,9.312813261,,,
5920,11.89687417,,,
5921,8.060374164,,,
5922,7.869366002,,,
5923,8.559665617,,,
5924,10.22856332,,,
5925,7.364096278,,,
5926,9.124240771,,,
5927,7.287065341,,,
5928,10.81895935,,,
5929,10.20365244,,,
5930,10.14724643,,,
5931,9.015341743,,,
5932,9.494385026,,,
5933,8.641999197,,,
5934,13.42280604,,,
5935,7.896562815,,,
5936,8.325631502,,,
5937,8.369876369,,,
5938,10.06724622,,,
5939,9.528314182,,,
5940,11.74777866,,,
5941,11.68604336,,,
5942,8.003661316,,,
5943,10.39262242,,,
5944,6.827361553,,,
5945,14.02500713,,,
5946,9.068457506,,,
5947,9.285078789,,,
5948,13.53790973,,,
5949,9.233856191,,,
5950,9.907299608,,,
5951,8.434039122,,,
5952,10.46703086,,,
5953,10.89341608,,,
5954,7.34841018,,,
5955,12.11187319,,,
5956,5.628863024,,,
5957,8.58639212,,,
5958,6.204322208,,,
5959,7.419360602,,,
5960,8.929771831,,,
5961,10.07667835,,,
5962,9.971374307,,,
5963,9.073048458,,,
5964,10.44838203,,,
5965,5.665023931,,,
5966,8.374561095,,,
5967,9.936082146,,,
5968,12.25373095,,,
5969,11.24251797,,,
5970,11.77505105,,,
5971,9.813739048,,,
5972,10.04072013,,,
5973,14.06810635,,,
5974,5.720917619,,,
5975,9.398140663,,,
5976,13.284098,,,
5977,9.150374885,,,
5978,7.653294139,,,
5979,10.68360179,,,
5980,10.37930589,,,
5981,10.62644641,,,
5982,10.22693108,,,
5983,6.251199739,,,
5984,9.133469532,,,
5985,8.336173974,,,
5986,5.371544528,,,
5987,8.27914018,,,
5988,9.061918591,,,
5989,7.916500474,,,
5990,9.672564194,,,
5991,11.21884047,,,
5992,9.012157599,,,
5993,8.089722254,,,
5994,11.38832143,,,
5995,10.03440072,,,
5996,11.86324747,,,
5997,10.616875,,,
5998,10.92190657,,,
5999,8.802451343,,,
6000,12.79002818,,,
6001,6.83979027,,,
6002,10.23063399,,,
6003,8.721434455,,,
6004,10.32488674,,,
6005,10.3210279,,,
6006,7.441862931,,,
6007,10.66342487,,,
6008,10.382758,,,
6009,10.32462595,,,
6010,10.50370321,,,
6011,8.276551361,,,
6012,9.32725527,,,
6013,9.782592518,,,
6014,10.69043011,,,
6015,6.310486125,,,
6016,8.071527093,,,
6017,8.473174734,,,
6018,11.30993982,,,
6019,10.75935666,,,
6020,12.57619468,,,
6021,13.28511581,,,
6022,8.568392261,,,
6023,8.975991518,,,
6024,8.738285093,,,
6025,11.89860923,,,
6026,10.36234764,,,
6027,6.59933313,,,
6028,8.937289475,,,
6029,11.3422119,,,
6030,8.683806315,,,
6031,4.681660411,,,
6032,8.300787636,,,
6033,3.064431501,,,
6034,8.029323942,,,
6035,8.635953596,,,
6036,6.735356336,,,
6037,11.08188065,,,
6038,10.2145233,,,
6039,11.52002498,,,
6040,6.775212935,,,
6041,7.642158277,,,
6042,15.7010358,,,
6043,9.541596381,,,
6044,10.33299131,,,
6045,7.721204592,,,
6046,8.48770922,,,
6047,5.675691591,,,
6048,10.41631324,,,
6049,9.735064117,,,
6050,9.290523994,,,
6051,8.942000876,,,
6052,8.593471372,,,
6053,9.170437507,,,
6054,9.039026579,,,
6055,10.16794476,,,
6056,8.668977102,,,
6057,10.78922533,,,
6058,6.894698221,,,
6059,7.349052744,,,
6060,9.946947339,,,
6061,8.901080595,,,
6062,8.144605735,,,
6063,7.680969295,,,
6064,6.659744533,,,
6065,8.854543513,,,
6066,8.251105738,,,
6067,14.34143556,,,
6068,7.667088882,,,
6069,9.782166248,,,
6070,10.04427915,,,
6071,7.980256448,,,
6072,9.312216655,,,
6073,11.81106985,,,
6074,10.94614936,,,
6075,10.37521727,,,
6076,11.06063958,,,
6077,9.706730592,,,
6078,12.02878363,,,
6079,10.5169578,,,
6080,10.48415696,,,
6081,9.009459487,,,
6082,10.99227721,,,
6083,11.42554471,,,
6084,13.04003354,,,
6085,11.4389213,,,
6086,10.76355728,,,
6087,9.639274738,,,
6088,12.50624428,,,
6089,11.41561315,,,
6090,8.313079989,,,
6091,8.975611389,,,
6092,8.983379497,,,
6093,8.072426319,,,
6094,7.374841326,,,
6095,7.785761565,,,
6096,9.972323321,,,
6097,8.754714336,,,
6098,12.22864339,,,
6099,7.174518366,,,
6100,9.428172081,,,
6101,8.687435911,,,
6102,7.802850749,,,
6103,9.962085491,,,
6104,8.044668465,,,
6105,12.22541394,,,
6106,7.924202666,,,
6107,13.80200068,,,
6108,9.484440983,,,
6109,8.550393857,,,
6110,11.5589164,,,
6111,8.535542988,,,
6112,9.165460273,,,
6113,6.773317288,,,
6114,12.29231913,,,
6115,10.29022452,,,
6116,7.334233736,,,
6117,12.76825821,,,
6118,6.32793859,,,
6119,6.347296463,,,
6120,8.790199901,,,
6121,13.23611376,,,
6122,12.06434667,,,
6123,12.33824729,,,
6124,13.33458763,,,
6125,9.756032316,,,
6126,9.03486249,,,
6127,9.853018161,,,
6128,9.073859604,,,
6129,10.4333207,,,
6130,10.92263802,,,
6131,11.12693087,,,
6132,7.305966953,,,
6133,11.84699626,,,
6134,9.892785699,,,
6135,9.317666459,,,
6136,12.53200496,,,
6137,9.232042553,,,
6138,7.332551557,,,
6139,9.702364568,,,
6140,7.995959991,,,
6141,8.130836063,,,
6142,9.865090976,,,
6143,7.864771762,,,
6144,7.040888352,,,
6145,6.844575476,,,
6146,10.68680907,,,
6147,8.818178448,,,
6148,11.2841958,,,
6149,8.2120227,,,
6150,9.809232278,,,
6151,10.87879563,,,
6152,10.82081455,,,
6153,12.38475885,,,
6154,8.648948863,,,
6155,9.810864887,,,
6156,10.20270976,,,
6157,12.17324947,,,
6158,11.22315216,,,
6159,8.230216113,,,
6160,10.39255998,,,
6161,5.592665432,,,
6162,8.627416573,,,
6163,9.992037655,,,
6164,7.682314853,,,
6165,8.113611293,,,
6166,8.100932605,,,
6167,11.6540175,,,
6168,12.64732456,,,
6169,8.708175449,,,
6170,10.76287613,,,
6171,9.99772993,,,
6172,11.48799141,,,
6173,8.591349082,,,
6174,11.39415567,,,
6175,7.567873332,,,
6176,8.328963637,,,
6177,11.92193707,,,
6178,4.099180154,,,
6179,6.969708233,,,
6180,7.820413492,,,
6181,8.286244891,,,
6182,12.11814306,,,
6183,6.692478252,,,
6184,11.73931303,,,
6185,10.76569388,,,
6186,13.37401936,,,
6187,10.11440028,,,
6188,11.43036457,,,
6189,8.971722679,,,
6190,8.114940645,,,
6191,10.341489,,,
6192,11.56273114,,,
6193,9.430840621,,,
6194,10.55684514,,,
6195,9.299799116,,,
6196,8.536071524,,,
6197,5.617484214,,,
6198,11.2656328,,,
6199,10.92020311,,,
6200,10.40499445,,,
6201,7.595891166,,,
6202,5.747942043,,,
6203,9.845345738,,,
6204,9.650503346,,,
6205,9.065971429,,,
6206,6.128381022,,,
6207,8.93293346,,,
6208,11.4530322,,,
6209,6.735974296,,,
6210,7.211778157,,,
6211,6.729947592,,,
6212,11.20045288,,,
6213,8.098274051,,,
6214,8.360220409,,,
6215,6.312941733,,,
6216,7.091907031,,,
6217,8.156579036,,,
6218,5.988661161,,,
6219,6.682790566,,,
6220,10.64665716,,,
6221,9.480857591,,,
6222,10.67897618,,,
6223,10.62645392,,,
6224,8.704802877,,,
6225,8.85037422,,,
6226,8.442120847,,,
6227,8.913750621,,,
6228,8.3423577,,,
6229,11.67174184,,,
6230,8.070014507,,,
6231,9.172935566,,,
6232,13.0497151,,,
6233,8.05671555,,,
6234,11.54196665,,,
6235,9.740472095,,,
6236,6.683850125,,,
6237,7.385964151,,,
6238,8.543808898,,,
6239,6.954161372,,,
6240,10.89776242,,,
6241,14.05716839,,,
6242,9.102244057,,,
6243,11.48936808,,,
6244,9.501664,,,
6245,8.999243479,,,
6246,9.108076845,,,
6247,10.93545597,,,
6248,9.682857667,,,
6249,11.03429078,,,
6250,11.83161314,,,
6251,9.420492666,,,
6252,9.646612464,,,
6253,7.938997258,,,
6254,9.536697405,,,
6255,7.940875145,,,
6256,6.767717236,,,
6257,8.385373732,,,
6258,7.668833916,,,
6259,9.334675915,,,
6260,9.918722589,,,
6261,12.61349349,,,
6262,7.894209292,,,
6263,11.63176028,,,
